"Date","Price","Open","High","Low","Vol.","Change %"
"07/23/2017","47.94","44.15","48.38","43.68","110.76M","8.39%"
"07/16/2017","44.23","43.63","44.58","43.20","70.90M","1.54%"
"07/09/2017","43.56","43.48","43.82","42.80","61.04M","0.18%"
"07/02/2017","43.48","44.61","45.08","43.21","53.64M","-2.64%"
"06/25/2017","44.66","45.45","45.98","44.36","80.28M","-1.61%"
"06/18/2017","45.39","46.63","46.63","45.09","62.14M","-2.66%"
"06/11/2017","46.63","46.80","47.50","46.33","77.50M","-0.19%"
"06/04/2017","46.72","46.17","46.81","46.00","52.21M","0.60%"
"05/28/2017","46.44","45.26","47.19","45.26","72.03M","2.47%"
"05/21/2017","45.32","45.39","45.58","44.85","50.52M","-0.22%"
"05/14/2017","45.42","45.91","45.94","44.46","84.96M","-0.92%"
"05/07/2017","45.84","46.72","46.74","45.81","69.49M","-1.82%"
"04/30/2017","46.69","46.06","46.73","45.76","85.32M","1.70%"
"04/23/2017","45.91","47.13","47.53","45.89","125.30M","-2.84%"
"04/16/2017","47.25","48.68","49.55","47.13","110.71M","-2.82%"
"04/09/2017","48.62","48.72","48.94","48.29","43.90M","-0.08%"
"04/02/2017","48.66","48.73","49.55","48.17","73.31M","-0.18%"
"03/26/2017","48.75","49.68","49.76","48.67","68.21M","-1.87%"
"03/19/2017","49.68","50.42","50.63","49.40","58.56M","-1.41%"
"03/12/2017","50.39","49.33","50.42","49.13","63.58M","2.11%"
"03/05/2017","49.35","50.03","50.15","48.90","59.70M","-1.48%"
"02/26/2017","50.09","50.49","50.55","49.37","69.67M","-1.01%"
"02/19/2017","50.60","49.51","50.94","49.23","63.43M","2.87%"
"02/12/2017","49.19","48.27","49.30","47.80","100.35M","0.43%"
"02/05/2017","48.98","48.67","49.12","47.80","68.78M","0.82%"
"01/29/2017","48.58","49.49","49.84","47.90","87.95M","-2.06%"
"01/22/2017","49.60","52.46","52.70","48.51","145.83M","-5.92%"
"01/15/2017","52.72","52.55","53.20","52.18","53.07M","0.32%"
"01/08/2017","52.55","53.22","53.26","52.02","62.54M","-1.33%"
"01/01/2017","53.26","53.96","54.83","53.10","70.66M","-0.22%"
"12/25/2016","53.38","53.69","53.90","53.17","32.70M","-0.56%"
"12/18/2016","53.68","52.48","53.75","52.09","51.73M","2.70%"
"12/11/2016","52.27","51.54","52.66","51.24","83.54M","1.51%"
"12/04/2016","51.49","49.74","51.63","49.73","64.54M","3.37%"
"11/27/2016","49.81","50.47","51.20","49.31","71.85M","-1.70%"
"11/20/2016","50.67","48.06","50.80","47.92","62.36M","5.41%"
"11/13/2016","48.07","46.71","48.20","46.01","83.08M","2.96%"
"11/06/2016","46.69","47.39","48.08","46.36","85.80M","-0.83%"
"10/30/2016","47.08","48.24","48.38","46.79","69.19M","-2.34%"
"10/23/2016","48.21","48.71","48.93","47.58","83.90M","0.02%"
"10/16/2016","48.20","50.21","50.63","47.95","83.85M","-4.14%"
"10/09/2016","50.28","50.23","50.61","49.63","51.32M","0.72%"
"10/02/2016","49.92","51.84","52.14","49.92","65.61M","-3.96%"
"09/25/2016","51.98","52.45","52.66","51.77","55.98M","-1.10%"
"09/18/2016","52.56","51.89","52.82","51.02","68.79M","1.31%"
"09/11/2016","51.88","51.75","52.84","51.12","78.20M","0.12%"
"09/04/2016","51.82","53.09","53.88","51.77","55.11M","-2.00%"
"08/28/2016","52.88","52.36","53.14","52.03","54.78M","1.56%"
"08/21/2016","52.07","52.58","53.01","51.90","48.65M","-0.72%"
"08/14/2016","52.45","53.66","53.85","52.16","58.31M","-2.24%"
"08/07/2016","53.65","53.64","53.99","53.33","42.09M","0.02%"
"07/31/2016","53.64","55.58","55.82","53.33","71.06M","-3.19%"
"07/24/2016","55.41","56.10","56.25","54.44","72.86M","-1.23%"
"07/17/2016","56.10","55.87","56.20","55.24","52.83M","0.47%"
"07/10/2016","55.84","55.75","56.10","55.37","63.79M","-0.11%"
"07/03/2016","55.90","56.32","56.95","55.01","65.98M","-0.59%"
"06/26/2016","56.23","54.06","56.29","53.88","96.78M","3.31%"
"06/19/2016","54.43","54.00","55.22","53.43","95.37M","1.21%"
"06/12/2016","53.78","52.50","53.78","52.23","64.25M","2.11%"
"06/05/2016","52.67","51.06","52.83","50.60","61.25M","3.44%"
"05/29/2016","50.92","50.88","51.16","50.12","44.73M","0.59%"
"05/22/2016","50.62","49.66","50.86","49.05","56.28M","1.93%"
"05/15/2016","49.66","50.77","51.35","49.12","60.22M","-2.51%"
"05/08/2016","50.94","51.22","51.70","50.85","44.61M","-0.35%"
"05/01/2016","51.12","51.22","51.45","50.20","53.61M","0.35%"
"04/24/2016","50.94","50.53","51.81","50.27","66.26M","0.77%"
"04/17/2016","50.55","51.37","52.22","49.47","91.12M","-1.56%"
"04/10/2016","51.35","52.36","52.40","50.84","69.01M","-1.59%"
"04/03/2016","52.18","54.03","54.49","51.77","72.65M","-3.39%"
"03/27/2016","54.01","53.56","54.37","53.10","60.06M","0.84%"
"03/20/2016","53.56","53.19","53.62","52.66","46.34M","0.60%"
"03/13/2016","53.24","52.55","53.85","52.23","74.50M","1.35%"
"03/06/2016","52.53","51.53","52.96","51.40","75.02M","1.39%"
"02/28/2016","51.81","50.86","52.22","50.69","72.14M","1.55%"
"02/21/2016","51.02","51.02","51.34","50.17","60.67M","0.31%"
"02/14/2016","50.86","50.24","51.10","49.58","66.87M","1.50%"
"02/07/2016","50.11","50.60","50.80","49.27","119.84M","-1.69%"
"01/31/2016","50.97","49.94","51.20","49.42","115.84M","2.00%"
"01/24/2016","49.97","47.08","49.99","46.54","129.88M","6.23%"
"01/17/2016","47.04","44.74","47.12","43.79","103.08M","5.87%"
"01/10/2016","44.43","45.11","45.27","43.86","95.07M","-0.89%"
"01/03/2016","44.83","45.67","46.55","44.70","88.41M","-3.01%"
"12/27/2015","46.22","46.62","47.23","46.20","34.38M","-1.05%"
"12/20/2015","46.71","45.73","47.15","45.52","38.51M","2.52%"
"12/13/2015","45.56","44.84","46.69","44.68","99.42M","1.65%"
"12/06/2015","44.82","45.46","46.13","44.73","67.32M","-1.95%"
"11/29/2015","45.71","45.25","45.89","44.33","73.38M","1.06%"
"11/22/2015","45.23","45.31","45.50","44.68","32.54M","-0.35%"
"11/15/2015","45.39","44.26","45.99","44.18","55.91M","2.62%"
"11/08/2015","44.23","45.53","45.54","44.22","52.31M","-3.39%"
"11/01/2015","45.78","47.02","47.08","45.29","59.08M","-2.35%"
"10/25/2015","46.88","46.32","46.98","46.00","54.45M","1.56%"
"10/18/2015","46.16","44.48","46.33","44.26","83.06M","3.27%"
"10/11/2015","44.70","44.18","44.97","43.93","68.41M","1.22%"
"10/04/2015","44.16","43.24","44.53","43.24","63.81M","3.08%"
"09/27/2015","42.84","44.01","44.17","42.20","95.96M","-3.12%"
"09/20/2015","44.22","44.62","44.89","43.76","66.58M","-0.79%"
"09/13/2015","44.57","45.78","46.55","44.42","92.20M","-2.54%"
"09/06/2015","45.73","45.58","46.27","45.02","56.12M","2.03%"
"08/30/2015","44.82","45.95","46.15","44.64","81.61M","-2.71%"
"08/23/2015","46.07","44.35","46.29","38.06","129.08M","-0.07%"
"08/16/2015","46.10","47.28","47.70","46.10","64.03M","-2.93%"
"08/09/2015","47.49","46.52","48.21","46.52","68.09M","2.44%"
"08/02/2015","46.36","47.18","47.20","46.17","52.09M","-0.92%"
"07/26/2015","46.79","45.94","47.17","45.66","70.02M","1.63%"
"07/19/2015","46.04","47.63","48.26","45.96","103.46M","-3.26%"
"07/12/2015","47.59","47.38","47.95","46.95","50.95M","1.26%"
"07/05/2015","47.00","47.06","47.45","46.23","78.97M","-0.42%"
"06/28/2015","47.20","47.28","47.72","46.57","52.49M","-0.88%"
"06/21/2015","47.62","47.63","48.49","47.29","74.28M","0.34%"
"06/14/2015","47.46","47.14","47.92","46.90","81.34M","0.44%"
"06/07/2015","47.25","47.25","47.88","47.05","62.55M","0.04%"
"05/31/2015","47.23","49.44","49.54","47.11","102.75M","-4.47%"
"05/24/2015","49.44","49.58","49.75","49.21","55.19M","-0.34%"
"05/17/2015","49.61","49.78","50.10","49.32","72.29M","-0.36%"
"05/10/2015","49.79","50.14","50.28","48.97","72.73M","-0.70%"
"05/03/2015","50.14","50.42","50.86","49.32","64.85M","-0.54%"
"04/26/2015","50.41","50.00","50.77","50.00","76.07M","0.76%"
"04/19/2015","50.03","49.15","50.26","48.46","108.98M","2.31%"
"04/12/2015","48.90","49.27","49.57","48.70","65.08M","-0.65%"
"04/05/2015","49.22","49.54","49.82","48.67","61.18M","-0.51%"
"03/29/2015","49.47","48.73","49.60","48.43","50.86M","1.87%"
"03/22/2015","48.56","49.78","49.90","48.34","69.10M","-2.02%"
"03/15/2015","49.56","48.96","49.90","48.48","89.67M","1.47%"
"03/08/2015","48.84","48.26","48.93","47.35","82.80M","1.14%"
"03/01/2015","48.29","49.12","49.69","48.23","61.46M","-2.35%"
"02/22/2015","49.45","48.94","49.66","48.31","71.11M","0.98%"
"02/15/2015","48.97","48.95","49.32","48.41","53.97M","-0.69%"
"02/08/2015","49.31","49.05","49.99","48.98","90.62M","-0.04%"
"02/01/2015","49.33","46.20","49.76","45.76","130.78M","7.92%"
"01/25/2015","45.71","46.98","47.10","45.37","93.58M","-3.05%"
"01/18/2015","47.15","48.14","48.48","46.91","104.11M","-1.75%"
"01/11/2015","47.99","47.00","48.02","46.57","71.13M","2.63%"
"01/04/2015","46.76","47.08","47.38","46.05","93.36M","-0.43%"
